"","days","BroodID","RingId","ObservationDate","LeftWing","CalculatedMass","Year","Observation.n","Chick.n","found.dead","hatch.date.est","hatch.date.est1","length.chick","length.chick.check","Rank","temp","diff.weight","temp1","diff.wing","temp2","days.prev.measure","daily.weight.change","daily.wing.growth","CI","brood.sizeF","brood.size.change01","brood.size.change","prey.nest.Fcoop01","prey.per.chickF","prey.per.chickM","prey.per.chick","prop.succ.dives.F","prop.succ.dives.M","vedba.avg.F","vedba.avg.M","hunt.att.sum.F","hunt.att.sum.M","prey.nest.Fcoop01_z","prey.per.chickF_z","prey.per.chickM_z","prey.per.chick_z","prop.succ.dives.F_z","prop.succ.dives.M_z","vedba.avg.F_z","vedba.avg.M_z","hunt.att.sum.F_z","hunt.att.sum.M_z","egg.nestl.ratio2","Nb_Eggs","Nb_Nestlings2","group12","group123","Date_attached.M","Date_attached_julian.M","Date_recapture.M","Date_recapture_julian.M","Date_attached.F","Date_attached_julian.F","Date_recapture.F","Date_recapture_julian.F","hatch.to.gps.depl","obs.to.gps.depl","obs.to.gps.rec","track.periodF","check.deplMF","time.group","YearF"
"1",63,2007,"M031807",2019-07-12,302,409,2019,1,2,0,2019-05-10,2019-05-10,63,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,1.35430463576159,"6","1",-2,0.222222222222222,0.333333333333333,1.16666666666667,1.5,0.136986301369863,0.269938650306748,0.266590493858949,0.351376181173974,73,163,-0.339923587787342,-0.831853509894063,-0.894963111972374,-1.17358451451219,-1.03657491055343,-0.247047748820192,-0.213438548677549,-0.447572229773343,-0.466905020627395,-0.731289347768077,0.444444444444444,9,4,"1","1",2019-06-12,163,2019-06-20,171,2019-06-12,163,2019-06-20,171,2851200,30,22,8,0,"3","2019"
"2",26,2020,"M032084",2019-06-14,110,319.5,2019,1,1,0,2019-05-19,2019-05-19,26,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,2.90454545454545,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,2246400,0,-12,12,0,"1","2019"
"3",35,2020,"M032084",2019-06-25,166,328.3,2019,2,1,0,NA,2019-05-19,37,0,"1",319.5,8.80000000000001,110,56,2019-06-14,10,0.880000000000001,5.6,1.97771084337349,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,2246400,11,-1,12,0,"2","2019"
"4",37,2020,"M032084",2019-06-27,175,330,2019,3,1,0,NA,2019-05-19,39,0,"1",328.3,1.69999999999999,166,9,2019-06-25,2,0.849999999999994,4.5,1.88571428571429,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,2246400,13,1,12,0,"2","2019"
"5",55,2020,"M032084",2019-07-16,254,355,2019,4,1,0,NA,2019-05-19,58,0,"1",330,25,175,79,2019-06-27,19,1.31578947368421,4.15789473684211,1.39763779527559,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,2246400,32,20,12,0,"3","2019"
"6",63,2020,"M032084",2019-07-29,285,315,2019,5,1,0,NA,2019-05-19,71,0,"1",355,-40,254,31,2019-07-16,13,-3.07692307692308,2.38461538461538,1.10526315789474,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,2246400,45,33,12,0,"3","2019"
"7",22,2020,"M032085",2019-06-14,88,257,2019,1,2,0,2019-05-23,2019-05-23,22,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,2.92045454545455,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,1900800,0,-12,12,0,"1","2019"
"8",30,2020,"M032085",2019-06-25,142,346.3,2019,2,2,0,NA,2019-05-23,33,0,"2",257,89.3,88,54,2019-06-14,10,8.93,5.4,2.4387323943662,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,1900800,11,-1,12,0,"2","2019"
"9",31,2020,"M032085",2019-06-27,149,320,2019,3,2,0,NA,2019-05-23,35,0,"2",346.3,-26.3,142,7,2019-06-25,2,-13.15,3.5,2.14765100671141,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,1900800,13,1,12,0,"2","2019"
"10",50,2020,"M032085",2019-07-16,238,417,2019,4,2,0,NA,2019-05-23,54,0,"2",320,97,149,89,2019-06-27,19,5.10526315789474,4.68421052631579,1.75210084033613,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,1900800,32,20,12,0,"3","2019"
"11",63,2020,"M032085",2019-07-29,278,400,2019,5,2,0,NA,2019-05-23,67,0,"2",417,-17,238,40,2019-07-16,13,-1.30769230769231,3.07692307692308,1.43884892086331,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,1900800,45,33,12,0,"3","2019"
"12",20,2020,"M032086",2019-06-14,73,232.8,2019,1,3,0,2019-05-25,2019-05-25,20,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,3.18904109589041,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,1728000,0,-12,12,0,"1","2019"
"13",28,2020,"M032086",2019-06-25,131,321.9,2019,2,3,0,NA,2019-05-25,31,0,"3",232.8,89.1,73,58,2019-06-14,10,8.91,5.8,2.45725190839695,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,1728000,11,-1,12,0,"2","2019"
"14",31,2020,"M032086",2019-06-27,146,335,2019,3,3,0,NA,2019-05-25,33,0,"3",321.9,13.1,131,15,2019-06-25,2,6.55000000000001,7.5,2.29452054794521,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,1728000,13,1,12,0,"2","2019"
"15",50,2020,"M032086",2019-07-16,239,419,2019,4,3,0,NA,2019-05-25,52,0,"3",335,84,146,93,2019-06-27,19,4.42105263157895,4.89473684210526,1.75313807531381,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,1728000,32,20,12,0,"3","2019"
"16",63,2020,"M032086",2019-07-29,284,335,2019,5,3,0,NA,2019-05-25,65,0,"3",419,-84,239,45,2019-07-16,13,-6.46153846153846,3.46153846153846,1.17957746478873,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,1728000,45,33,12,0,"3","2019"
"17",15,2020,"M032087",2019-06-14,45,129.8,2019,1,4,0,2019-05-30,2019-05-30,15,0,"4",NA,NA,NA,NA,NA,NA,NA,NA,2.88444444444444,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,1296000,0,-12,12,0,"1","2019"
"18",24,2020,"M032087",2019-06-25,98,211.6,2019,2,4,0,NA,2019-05-30,26,0,"4",129.8,81.8,45,53,2019-06-14,10,8.18,5.3,2.15918367346939,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,1296000,11,-1,12,0,"2","2019"
"19",27,2020,"M032087",2019-06-27,119,222.7,2019,3,4,0,NA,2019-05-30,28,0,"4",211.6,11.1,98,21,2019-06-25,2,5.55,10.5,1.87142857142857,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,1296000,13,1,12,0,"2","2019"
"20",44,2020,"M032087",2019-07-16,208,319,2019,4,4,0,NA,2019-05-30,47,0,"4",222.7,96.3,119,89,2019-06-27,19,5.06842105263158,4.68421052631579,1.53365384615385,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,1296000,32,20,12,0,"3","2019"
"21",56,2020,"M032087",2019-07-29,255,345,2019,5,4,0,NA,2019-05-30,60,0,"4",319,26,208,47,2019-07-16,13,2,3.61538461538462,1.35294117647059,"4","0",0,0.24390243902439,0.625,1.9375,2.5625,0.201923076923077,0.231075697211155,0.314818146405277,0.404268641555256,104,251,-0.155762509624945,-0.0177739881182437,0.186901066740615,0.159036376590036,-0.211777167645544,-0.794880571612023,0.478348963049609,0.673147463100031,0.0571821910246542,0.724962052246622,0.8,5,4,"1","2",2019-06-14,165,2019-06-26,177,2019-06-14,165,2019-06-26,177,1296000,45,33,12,0,"3","2019"
"22",15,2005,"M040590",2019-05-21,45,147.8,2019,1,1,0,2019-05-06,2019-05-06,15,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,3.28444444444444,"3","0",0,0.376344086021505,1.16666666666667,1.93333333333333,3.1,0.261904761904762,0.195979899497487,0.33898797619579,0.343848691793496,84,199,0.969253754149378,1.49408798089399,0.181053152261085,0.833185768559397,0.550083241455981,-1.28960957180707,0.825046045052226,-0.60706954802595,-0.280938590686345,-0.135550138671154,0.75,4,3,"2","3",2019-05-21,141,2019-06-06,157,2019-05-21,141,2019-06-06,157,1296000,0,-16,16,0,"1","2019"
"23",26,2005,"M040590",2019-06-05,110,199.7,2019,2,1,0,NA,2019-05-06,30,0,"2",147.8,51.9,45,65,2019-05-21,15,3.46,4.33333333333333,1.81545454545455,"3","0",0,0.376344086021505,1.16666666666667,1.93333333333333,3.1,0.261904761904762,0.195979899497487,0.33898797619579,0.343848691793496,84,199,0.969253754149378,1.49408798089399,0.181053152261085,0.833185768559397,0.550083241455981,-1.28960957180707,0.825046045052226,-0.60706954802595,-0.280938590686345,-0.135550138671154,0.75,4,3,"2","3",2019-05-21,141,2019-06-06,157,2019-05-21,141,2019-06-06,157,1296000,15,-1,16,0,"2","2019"
"24",47,2005,"M040590",2019-06-28,224,369,2019,3,1,0,NA,2019-05-06,53,0,"2",199.7,169.3,110,114,2019-06-05,23,7.36086956521739,4.95652173913043,1.64732142857143,"3","0",0,0.376344086021505,1.16666666666667,1.93333333333333,3.1,0.261904761904762,0.195979899497487,0.33898797619579,0.343848691793496,84,199,0.969253754149378,1.49408798089399,0.181053152261085,0.833185768559397,0.550083241455981,-1.28960957180707,0.825046045052226,-0.60706954802595,-0.280938590686345,-0.135550138671154,0.75,4,3,"2","3",2019-05-21,141,2019-06-06,157,2019-05-21,141,2019-06-06,157,1296000,38,22,16,0,"3","2019"
"25",15,2005,"M040591",2019-05-21,46,133.8,2019,1,2,0,2019-05-06,2019-05-06,15,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,2.90869565217391,"3","0",0,0.376344086021505,1.16666666666667,1.93333333333333,3.1,0.261904761904762,0.195979899497487,0.33898797619579,0.343848691793496,84,199,0.969253754149378,1.49408798089399,0.181053152261085,0.833185768559397,0.550083241455981,-1.28960957180707,0.825046045052226,-0.60706954802595,-0.280938590686345,-0.135550138671154,0.75,4,3,"2","3",2019-05-21,141,2019-06-06,157,2019-05-21,141,2019-06-06,157,1296000,0,-16,16,0,"1","2019"
"26",28,2005,"M040591",2019-06-05,124,319.6,2019,2,2,0,NA,2019-05-06,30,0,"3",133.8,185.8,46,78,2019-05-21,15,12.3866666666667,5.2,2.57741935483871,"3","0",0,0.376344086021505,1.16666666666667,1.93333333333333,3.1,0.261904761904762,0.195979899497487,0.33898797619579,0.343848691793496,84,199,0.969253754149378,1.49408798089399,0.181053152261085,0.833185768559397,0.550083241455981,-1.28960957180707,0.825046045052226,-0.60706954802595,-0.280938590686345,-0.135550138671154,0.75,4,3,"2","3",2019-05-21,141,2019-06-06,157,2019-05-21,141,2019-06-06,157,1296000,15,-1,16,0,"2","2019"
"27",49,2005,"M040591",2019-06-28,234,385,2019,3,2,0,NA,2019-05-06,53,0,"3",319.6,65.4,124,110,2019-06-05,23,2.84347826086956,4.78260869565217,1.64529914529915,"3","0",0,0.376344086021505,1.16666666666667,1.93333333333333,3.1,0.261904761904762,0.195979899497487,0.33898797619579,0.343848691793496,84,199,0.969253754149378,1.49408798089399,0.181053152261085,0.833185768559397,0.550083241455981,-1.28960957180707,0.825046045052226,-0.60706954802595,-0.280938590686345,-0.135550138671154,0.75,4,3,"2","3",2019-05-21,141,2019-06-06,157,2019-05-21,141,2019-06-06,157,1296000,38,22,16,0,"3","2019"
"28",17,2005,"M040592",2019-05-21,54,174.1,2019,1,3,0,2019-05-04,2019-05-04,17,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,3.22407407407407,"3","0",0,0.376344086021505,1.16666666666667,1.93333333333333,3.1,0.261904761904762,0.195979899497487,0.33898797619579,0.343848691793496,84,199,0.969253754149378,1.49408798089399,0.181053152261085,0.833185768559397,0.550083241455981,-1.28960957180707,0.825046045052226,-0.60706954802595,-0.280938590686345,-0.135550138671154,0.75,4,3,"2","3",2019-05-21,141,2019-06-06,157,2019-05-21,141,2019-06-06,157,1468800,0,-16,16,0,"1","2019"
"29",29,2005,"M040592",2019-06-05,138,322.6,2019,2,3,0,NA,2019-05-04,32,0,"1",174.1,148.5,54,84,2019-05-21,15,9.9,5.6,2.33768115942029,"3","0",0,0.376344086021505,1.16666666666667,1.93333333333333,3.1,0.261904761904762,0.195979899497487,0.33898797619579,0.343848691793496,84,199,0.969253754149378,1.49408798089399,0.181053152261085,0.833185768559397,0.550083241455981,-1.28960957180707,0.825046045052226,-0.60706954802595,-0.280938590686345,-0.135550138671154,0.75,4,3,"2","3",2019-05-21,141,2019-06-06,157,2019-05-21,141,2019-06-06,157,1468800,15,-1,16,0,"2","2019"
"30",51,2005,"M040592",2019-06-28,241,339,2019,3,3,0,NA,2019-05-04,55,0,"1",322.6,16.4,138,103,2019-06-05,23,0.713043478260869,4.47826086956522,1.40663900414938,"3","0",0,0.376344086021505,1.16666666666667,1.93333333333333,3.1,0.261904761904762,0.195979899497487,0.33898797619579,0.343848691793496,84,199,0.969253754149378,1.49408798089399,0.181053152261085,0.833185768559397,0.550083241455981,-1.28960957180707,0.825046045052226,-0.60706954802595,-0.280938590686345,-0.135550138671154,0.75,4,3,"2","3",2019-05-21,141,2019-06-06,157,2019-05-21,141,2019-06-06,157,1468800,38,22,16,0,"3","2019"
"31",27,1993,"M040593",2019-05-29,117,293.9,2019,1,1,0,2019-05-02,2019-05-02,27,0,"3",NA,NA,NA,NA,NA,NA,NA,NA,2.51196581196581,"4","0",0,0.184615384615385,0.75,3.3125,4.0625,0.27027027027027,0.317535545023697,0.345708186174668,0.419370013242339,74,211,-0.659372227215193,0.331117235499965,2.11671284498541,2.04038351696965,0.656338169566695,0.423903352728193,0.921442139286882,0.993125102958575,-0.449998981541845,0.0630295976944865,0.8,5,4,"1","1",2019-05-29,149,2019-06-07,158,2019-05-29,149,2019-06-07,158,2332800,0,-9,9,0,"1","2019"
"32",34,1993,"M040593",2019-06-06,164,372.8,2019,2,1,0,NA,2019-05-02,35,0,"3",293.9,78.9,117,47,2019-05-29,8,9.8625,5.875,2.27317073170732,"4","0",0,0.184615384615385,0.75,3.3125,4.0625,0.27027027027027,0.317535545023697,0.345708186174668,0.419370013242339,74,211,-0.659372227215193,0.331117235499965,2.11671284498541,2.04038351696965,0.656338169566695,0.423903352728193,0.921442139286882,0.993125102958575,-0.449998981541845,0.0630295976944865,0.8,5,4,"1","1",2019-05-29,149,2019-06-07,158,2019-05-29,149,2019-06-07,158,2332800,8,-1,9,0,"2","2019"
"33",59,1993,"M040593",2019-07-01,262,386,2019,3,1,0,NA,2019-05-02,60,0,"3",372.8,13.2,164,98,2019-06-06,25,0.528,3.92,1.47328244274809,"4","0",0,0.184615384615385,0.75,3.3125,4.0625,0.27027027027027,0.317535545023697,0.345708186174668,0.419370013242339,74,211,-0.659372227215193,0.331117235499965,2.11671284498541,2.04038351696965,0.656338169566695,0.423903352728193,0.921442139286882,0.993125102958575,-0.449998981541845,0.0630295976944865,0.8,5,4,"1","1",2019-05-29,149,2019-06-07,158,2019-05-29,149,2019-06-07,158,2332800,33,24,9,0,"3","2019"
"34",25,1993,"M040594",2019-05-29,109,244.8,2019,1,2,0,2019-05-04,2019-05-04,25,0,"4",NA,NA,NA,NA,NA,NA,NA,NA,2.24587155963303,"4","0",0,0.184615384615385,0.75,3.3125,4.0625,0.27027027027027,0.317535545023697,0.345708186174668,0.419370013242339,74,211,-0.659372227215193,0.331117235499965,2.11671284498541,2.04038351696965,0.656338169566695,0.423903352728193,0.921442139286882,0.993125102958575,-0.449998981541845,0.0630295976944865,0.8,5,4,"1","1",2019-05-29,149,2019-06-07,158,2019-05-29,149,2019-06-07,158,2160000,0,-9,9,0,"1","2019"
"35",31,1993,"M040594",2019-06-06,149,322.4,2019,2,2,0,NA,2019-05-04,33,0,"4",244.8,77.6,109,40,2019-05-29,8,9.7,5,2.16375838926174,"4","0",0,0.184615384615385,0.75,3.3125,4.0625,0.27027027027027,0.317535545023697,0.345708186174668,0.419370013242339,74,211,-0.659372227215193,0.331117235499965,2.11671284498541,2.04038351696965,0.656338169566695,0.423903352728193,0.921442139286882,0.993125102958575,-0.449998981541845,0.0630295976944865,0.8,5,4,"1","1",2019-05-29,149,2019-06-07,158,2019-05-29,149,2019-06-07,158,2160000,8,-1,9,0,"2","2019"
"36",53,1993,"M040594",2019-07-01,247,313,2019,3,2,0,NA,2019-05-04,58,0,"4",322.4,-9.39999999999998,149,98,2019-06-06,25,-0.375999999999999,3.92,1.26720647773279,"4","0",0,0.184615384615385,0.75,3.3125,4.0625,0.27027027027027,0.317535545023697,0.345708186174668,0.419370013242339,74,211,-0.659372227215193,0.331117235499965,2.11671284498541,2.04038351696965,0.656338169566695,0.423903352728193,0.921442139286882,0.993125102958575,-0.449998981541845,0.0630295976944865,0.8,5,4,"1","1",2019-05-29,149,2019-06-07,158,2019-05-29,149,2019-06-07,158,2160000,33,24,9,0,"3","2019"
"37",2,1993,"M040595",2019-05-02,15,21.7,2019,1,1,0,2019-04-30,2019-04-30,2,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,1.44666666666667,"4","0",0,0.184615384615385,0.75,3.3125,4.0625,0.27027027027027,0.317535545023697,0.345708186174668,0.419370013242339,74,211,-0.659372227215193,0.331117235499965,2.11671284498541,2.04038351696965,0.656338169566695,0.423903352728193,0.921442139286882,0.993125102958575,-0.449998981541845,0.0630295976944865,0.8,5,4,"1","1",2019-05-29,149,2019-06-07,158,2019-05-29,149,2019-06-07,158,2505600,-27,-36,9,0,NA,"2019"
"38",31,1993,"M040595",2019-05-29,148,308.4,2019,2,3,0,NA,2019-04-30,29,0,"1",21.7,286.7,15,133,2019-05-02,27,10.6185185185185,4.92592592592593,2.08378378378378,"4","0",0,0.184615384615385,0.75,3.3125,4.0625,0.27027027027027,0.317535545023697,0.345708186174668,0.419370013242339,74,211,-0.659372227215193,0.331117235499965,2.11671284498541,2.04038351696965,0.656338169566695,0.423903352728193,0.921442139286882,0.993125102958575,-0.449998981541845,0.0630295976944865,0.8,5,4,"1","1",2019-05-29,149,2019-06-07,158,2019-05-29,149,2019-06-07,158,2505600,0,-9,9,0,"1","2019"
"39",40,1993,"M040595",2019-06-06,187,347.3,2019,3,3,0,NA,2019-04-30,37,0,"1",308.4,38.9,148,39,2019-05-29,8,4.8625,4.875,1.8572192513369,"4","0",0,0.184615384615385,0.75,3.3125,4.0625,0.27027027027027,0.317535545023697,0.345708186174668,0.419370013242339,74,211,-0.659372227215193,0.331117235499965,2.11671284498541,2.04038351696965,0.656338169566695,0.423903352728193,0.921442139286882,0.993125102958575,-0.449998981541845,0.0630295976944865,0.8,5,4,"1","1",2019-05-29,149,2019-06-07,158,2019-05-29,149,2019-06-07,158,2505600,8,-1,9,0,"2","2019"
"40",1,1993,"M040596",2019-05-02,14,21.3,2019,1,2,0,2019-05-01,2019-05-01,1,0,"2",NA,NA,NA,NA,NA,NA,NA,NA,1.52142857142857,"4","0",0,0.184615384615385,0.75,3.3125,4.0625,0.27027027027027,0.317535545023697,0.345708186174668,0.419370013242339,74,211,-0.659372227215193,0.331117235499965,2.11671284498541,2.04038351696965,0.656338169566695,0.423903352728193,0.921442139286882,0.993125102958575,-0.449998981541845,0.0630295976944865,0.8,5,4,"1","1",2019-05-29,149,2019-06-07,158,2019-05-29,149,2019-06-07,158,2419200,-27,-36,9,0,NA,"2019"
"41",30,1993,"M040596",2019-05-29,143,314.5,2019,2,4,0,NA,2019-05-01,28,0,"2",21.3,293.2,14,129,2019-05-02,27,10.8592592592593,4.77777777777778,2.1993006993007,"4","0",0,0.184615384615385,0.75,3.3125,4.0625,0.27027027027027,0.317535545023697,0.345708186174668,0.419370013242339,74,211,-0.659372227215193,0.331117235499965,2.11671284498541,2.04038351696965,0.656338169566695,0.423903352728193,0.921442139286882,0.993125102958575,-0.449998981541845,0.0630295976944865,0.8,5,4,"1","1",2019-05-29,149,2019-06-07,158,2019-05-29,149,2019-06-07,158,2419200,0,-9,9,0,"1","2019"
"42",38,1993,"M040596",2019-06-06,181,338.3,2019,3,4,0,NA,2019-05-01,36,0,"2",314.5,23.8,143,38,2019-05-29,8,2.975,4.75,1.86906077348066,"4","0",0,0.184615384615385,0.75,3.3125,4.0625,0.27027027027027,0.317535545023697,0.345708186174668,0.419370013242339,74,211,-0.659372227215193,0.331117235499965,2.11671284498541,2.04038351696965,0.656338169566695,0.423903352728193,0.921442139286882,0.993125102958575,-0.449998981541845,0.0630295976944865,0.8,5,4,"1","1",2019-05-29,149,2019-06-07,158,2019-05-29,149,2019-06-07,158,2419200,8,-1,9,0,"2","2019"
"43",63,1993,"M040596",2019-07-01,274,330,2019,4,3,0,NA,2019-05-01,61,0,"2",338.3,-8.30000000000001,181,93,2019-06-06,25,-0.332,3.72,1.2043795620438,"4","0",0,0.184615384615385,0.75,3.3125,4.0625,0.27027027027027,0.317535545023697,0.345708186174668,0.419370013242339,74,211,-0.659372227215193,0.331117235499965,2.11671284498541,2.04038351696965,0.656338169566695,0.423903352728193,0.921442139286882,0.993125102958575,-0.449998981541845,0.0630295976944865,0.8,5,4,"1","1",2019-05-29,149,2019-06-07,158,2019-05-29,149,2019-06-07,158,2419200,33,24,9,0,"3","2019"
